Date,Open,High,Low,Close,Adj Close,Volume
2012-05-14,42.049999,45.000000,38.000000,38.230000,38.230000,573576400
2012-05-21,36.529999,36.660000,30.940001,31.910000,31.910000,430966300
2012-05-28,31.480000,31.690001,26.830000,27.719999,27.719999,288826000
2012-06-04,27.200001,27.760000,25.520000,27.100000,27.100000,203386400
2012-06-11,27.180000,30.100000,26.840000,30.010000,30.010000,121558000
2012-06-18,29.959999,33.450001,29.410000,33.049999,33.049999,186090800
2012-06-25,32.860001,33.439999,30.760000,31.100000,31.100000,115019800
2012-07-02,31.250000,31.900000,30.549999,31.730000,31.730000,43863300
2012-07-09,32.099998,32.880001,30.549999,30.719999,30.719999,64494000
2012-07-16,30.500000,30.500000,27.150000,28.760000,28.760000,97506700
2012-07-23,28.120001,29.490000,22.280001,23.709999,23.709999,228860400
2012-07-30,24.000000,24.040001,19.820000,21.090000,21.090000,267091200
2012-08-06,21.389999,22.450001,20.219999,21.809999,21.809999,135504600
2012-08-13,22.150000,22.450001,19.000000,19.049999,19.049999,399001700
2012-08-20,19.049999,20.129999,18.750000,19.410000,19.410000,284155300
2012-08-27,19.490000,19.530001,18.030001,18.059999,18.059999,151657400
2012-09-03,18.080000,19.420000,17.549999,18.980000,18.980000,189842400
2012-09-10,19.059999,22.080000,18.549999,22.000000,22.000000,334751400
2012-09-17,22.670000,23.370001,21.370001,22.860001,22.860001,274677900
2012-09-24,21.780001,21.980000,19.799999,21.660000,21.660000,259372000
2012-10-01,22.080000,22.590000,20.879999,20.910000,20.910000,200025600
2012-10-08,20.400000,20.750000,19.450001,19.520000,19.520000,139347000
2012-10-15,19.680000,20.480000,18.799999,19.000000,19.000000,173091300
2012-10-22,19.200001,24.250000,19.049999,21.940001,21.940001,489096200
2012-10-29,20.820000,21.690001,20.730000,21.180000,21.180000,175436500
2012-11-05,21.100000,21.480000,19.129999,19.209999,19.209999,170816300
2012-11-12,19.150000,23.930000,18.870001,23.559999,23.559999,554915200
2012-11-19,23.959999,24.680000,22.700001,24.000000,24.000000,251059900
2012-11-26,24.940001,28.000000,24.809999,28.000000,28.000000,474640500
2012-12-03,28.000000,28.879999,26.680000,27.490000,27.490000,353125000
2012-12-10,27.170000,28.750000,26.760000,26.809999,26.809999,347095000
2012-12-17,26.770000,28.219999,26.120001,26.260000,26.260000,269775700
2012-12-24,26.500000,27.180000,25.150000,25.910000,25.910000,161462000
2012-12-31,26.200001,28.930000,26.110001,28.760000,28.760000,266076900
2013-01-07,28.690001,31.959999,28.650000,31.719999,31.719999,419355200
2013-01-14,32.080002,32.209999,29.270000,29.660000,29.660000,437356300
2013-01-21,29.750000,31.930000,29.740000,31.540001,31.540001,202351800
2013-01-28,31.879999,32.509998,28.740000,29.730000,29.730000,496942700
2013-02-04,29.059999,29.290001,28.010000,28.549999,28.549999,250935200
2013-02-11,28.610001,28.750000,27.100000,28.320000,28.320000,249749600
2013-02-18,28.230000,29.080000,26.820000,27.129999,27.129999,177487100
2013-02-25,27.160000,28.120001,26.340000,27.780001,27.780001,247676000
2013-03-04,27.760000,28.680000,27.209999,27.959999,27.959999,225294600
2013-03-11,28.010000,28.639999,26.559999,26.650000,26.650000,162075000
2013-03-18,26.370001,26.900000,25.559999,25.730000,25.730000,138706800
2013-03-25,25.750000,26.280001,24.719999,25.580000,25.580000,147039300
2013-04-01,25.629999,27.799999,25.280001,27.389999,27.389999,252181200
2013-04-08,27.190001,28.100000,26.420000,27.400000,27.400000,156582400
2013-04-15,27.160000,27.480000,25.150000,25.730000,25.730000,143521800
2013-04-22,25.809999,27.620001,25.700001,26.850000,26.850000,120777000
2013-04-29,27.160000,29.070000,26.860001,28.309999,28.309999,292777800
2013-05-06,28.330000,28.459999,26.570000,26.680000,26.680000,184157700
2013-05-13,26.600000,27.330000,25.900000,26.250000,26.250000,149260700
2013-05-20,26.180000,26.190001,24.080000,24.309999,24.309999,210369700
2013-05-27,24.540001,24.950001,23.260000,24.350000,24.350000,210975700
2013-06-03,24.270000,24.320000,22.670000,23.290001,23.290001,194274200
2013-06-10,24.059999,24.600000,23.260000,23.629999,23.629999,176591100
2013-06-17,23.910000,25.190001,23.650000,24.530001,24.530001,190763700
2013-06-24,23.950001,24.980000,23.379999,24.879999,24.879999,226702500
2013-07-01,24.969999,25.059999,24.150000,24.370001,24.370001,69610200
2013-07-08,24.469999,26.000000,24.420000,25.910000,25.910000,127489600
2013-07-15,25.930000,26.780001,25.600000,25.879999,25.879999,147916700
2013-07-22,25.990000,34.880001,25.719999,34.009998,34.009998,639870300
2013-07-29,34.070000,38.490002,34.009998,38.049999,38.049999,632255300
2013-08-05,38.430000,39.320000,37.700001,38.500000,38.500000,297633700
